Metric,1,2,4,8
Accuracy (micro),0.9421666860580444,0.9933333396911621,0.9933333396911621,0.9929999709129333
Accuracy (macro),0.9277291893959045,0.9886666536331177,0.9877916574478149,0.9871666431427002
Accuracy (binary),0.9683333039283752,0.9976666569709778,0.999666690826416,0.999833345413208
CCR at FPR = 1e-1,0.9356666803359985,0.9906666874885559,0.987333357334137,0.9863333106040955
CCR at FPR = 1e-2,0.800000011920929,0.9893333315849304,0.987333357334137,0.9863333106040955
CCR at FPR = 1e-3,0.6053333282470703,0.9869999885559082,0.987333357334137,0.9863333106040955
