Metric,1,2,4,8
Accuracy (micro),0.9476666450500488,0.9923333525657654,0.9933333396911621,0.9929999709129333
Accuracy (macro),0.9120833277702332,0.9862083196640015,0.9886666536331177,0.9889166355133057
Accuracy (binary),0.9776666760444641,0.9994999766349792,0.9993333220481873,0.9986666440963745
CCR at FPR = 1e-1,0.9236666560173035,0.9856666922569275,0.9879999756813049,0.9883333444595337
CCR at FPR = 1e-2,0.9013333320617676,0.9856666922569275,0.9879999756813049,0.9883333444595337
CCR at FPR = 1e-3,0.8226666450500488,0.9853333234786987,0.9879999756813049,0.9879999756813049
