Metric,1,2,4,8
Accuracy (micro),0.9481250047683716,0.9709374904632568,0.9681249856948853,0.9696875214576721
Accuracy (macro),0.9139338135719299,0.9463970065116882,0.9416544437408447,0.9440441131591797
Accuracy (binary),0.9878125190734863,0.999218761920929,0.9990624785423279,0.9993749856948853
CCR at FPR = 1e-1,0.917187511920929,0.9431250095367432,0.9381250143051147,0.940625011920929
CCR at FPR = 1e-2,0.9087499976158142,0.9431250095367432,0.9381250143051147,0.940625011920929
CCR at FPR = 1e-3,0.78125,0.9428125023841858,0.9381250143051147,0.940625011920929
