Metric,1,2,4,8
Accuracy (micro),0.9204999804496765,0.9751666784286499,0.9816666841506958,0.981333315372467
Accuracy (macro),0.8690208196640015,0.9583958387374878,0.9691250324249268,0.9693750143051147
Accuracy (binary),0.9583333134651184,0.987333357334137,0.9928333163261414,0.9923333525657654
CCR at FPR = 1e-1,0.8796666860580444,0.9629999995231628,0.9723333120346069,0.9729999899864197
CCR at FPR = 1e-2,0.8486666679382324,0.9570000171661377,0.9679999947547913,0.9706666469573975
CCR at FPR = 1e-3,0.606333315372467,0.859333336353302,0.940666675567627,0.9203333258628845
