Metric,1,2,4,8
Accuracy (micro),0.9483333230018616,0.9783333539962769,0.9711666703224182,0.9788333177566528
Accuracy (macro),0.9083749055862427,0.9646250009536743,0.9520624876022339,0.9649791717529297
Accuracy (binary),0.9738333225250244,0.9904999732971191,0.9908333420753479,0.9921666383743286
CCR at FPR = 1e-1,0.9100000262260437,0.9643333554267883,0.9526666402816772,0.9666666388511658
CCR at FPR = 1e-2,0.9039999842643738,0.9636666774749756,0.949999988079071,0.9636666774749756
CCR at FPR = 1e-3,0.6746666431427002,0.715666651725769,0.9053333401679993,0.8820000290870667
